Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,CPU_speed,CPU_core,Resolution_X,Resolution_Y,Pixel_Count,SSD,HDD,GPU_brand,Company_match,avg_brand_spec_rating
msi,gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.2,58021.92,2.5,i5,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,msi,72.27118644067797
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4,1TB HDD,nvidia geforce gtx 1050,windows 10,2.4,53226.72,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
acer,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,4.2,122490.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,acer,68.36734693877551
dell,gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,nvidia geforce gtx 1050,windows 10,2.62,52480.8,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,dell,68.87931034482759
asus,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx1060,windows 10,2.24,71341.92,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,asus,69.58407079646018
lenovo,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,intel hd graphics 620,windows 10,1.37,104961.6,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,lenovo,68.06611570247934
lenovo,2 in 1 convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,amd radeon r7 m460,windows 10,2.08,51095.52,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,lenovo,68.06611570247934
apple,ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512GB Flash Storage,intel hd graphics 5300,mac os x,0.92,62071.2,1.2,other,2304.0,1440.0,3317760.0,0.0,0.0,intel,apple,66.75
lenovo,2 in 1 convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.42,124142.4,2.5,i5,2560.0,1440.0,3686400.0,256.0,0.0,intel,lenovo,68.06611570247934
asus,notebook,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,intel hd graphics 500,windows 10,1.63,15930.72,1.1,other,1366.0,768.0,1049088.0,0.0,0.0,intel,asus,69.58407079646018
dell,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,intel hd graphics 620,windows 10,1.95,43156.8,2.5,i5,1366.0,768.0,1049088.0,128.0,0.0,intel,dell,68.87931034482759
lenovo,2 in 1 convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.38,71874.72,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
dell,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,256GB SSD,amd radeon r5 m420x,windows 10,2.0,39373.92,2.0,i3,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
hp,workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia quadro m2200,windows 10,3.14,110017.872,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
asus,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,2.37,58554.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,asus,69.58407079646018
dell,ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.29,79866.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
dell,notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,nvidia geforce gtx 1050,windows 10,2.06,93186.72,2.5,i5,3840.0,2160.0,8294400.0,256.0,0.0,nvidia,dell,68.87931034482759
dell,netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,intel hd graphics 505,windows 10,1.63,39640.32,1.1,other,1366.0,768.0,1049088.0,128.0,0.0,intel,dell,68.87931034482759
hp,netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.26,74005.92,2.6,i5,1366.0,768.0,1049088.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,1366x768,AMD A12-Series 9700P 2.5GHz,8,2TB HDD,amd radeon r7 graphics,windows 10,2.04,33513.12,2.5,amd_a12,1366.0,768.0,1049088.0,0.0,2048.0,amd,hp,69.42537313432835
dell,gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,nvidia geforce gtx 1050 ti,windows 10,2.62,89457.12,2.8,i7,3840.0,2160.0,8294400.0,512.0,0.0,nvidia,dell,68.87931034482759
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,nvidia geforce 920m,windows 10,2.4,32447.52,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
hp,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,amd radeon rx 580,windows 10,3.74,93186.72,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,amd,hp,69.42537313432835
msi,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,2.9,128671.2,2.8,i7,1920.0,1080.0,2073600.0,512.0,1024.0,nvidia,msi,72.27118644067797
samsung,ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,0.81,79866.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,samsung,71.0952380952381
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,nvidia geforce gt 940mx,windows 10,1.98,51202.08,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,amd radeon r5 m420,windows 10,2.18,42081.0768,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
lenovo,ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.32,99047.52,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
razer,ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.5GHz,16,512GB SSD,intel hd graphics 620,windows 10,1.29,95850.72,2.5,i7,3840.0,2160.0,8294400.0,512.0,0.0,intel,razer,85.0
hp,netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,intel hd graphics 400,chrome os,1.23,20512.8,1.6,other,1366.0,768.0,1049088.0,0.0,0.0,intel,hp,69.42537313432835
dell,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,4.36,133467.4656,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,dell,68.87931034482759
dell,notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,1.76,40226.4,2.3,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
lenovo,notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.1,26101.872,2.0,i3,1366.0,768.0,1049088.0,0.0,500.0,intel,lenovo,68.06611570247934
lenovo,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,intel hd graphics 620,windows 10,1.13,133146.72,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,lenovo,68.06611570247934
msi,gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,nvidia geforce gtx 1050,windows 10,2.4,63882.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,msi,72.27118644067797
lenovo,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB Flash Storage,intel hd graphics 620,windows 10,1.13,99900.0,2.5,i5,1920.0,1080.0,2073600.0,0.0,0.0,intel,lenovo,68.06611570247934
asus,2 in 1 convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.1,72354.24,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,asus,69.58407079646018
dell,notebook,14,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,intel hd graphics 520,windows 10,1.76,31168.8,2.0,i3,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
acer,netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,intel hd graphics 400,chrome os,1.35,18914.4,1.6,other,1366.0,768.0,1049088.0,0.0,0.0,intel,acer,68.36734693877551
acer,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,128GB SSD,intel hd graphics 620,windows 10,1.5,32980.32,2.4,i3,1920.0,1080.0,2073600.0,128.0,0.0,intel,acer,68.36734693877551
razer,gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,512GB SSD,nvidia geforce gtx 1080,windows 10,3.49,292986.72,2.9,i7,3840.0,2160.0,8294400.0,512.0,0.0,nvidia,razer,85.0
lenovo,ultrabook,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16,512GB SSD,intel hd graphics 520,windows 10,1.1,111834.72,2.6,i7,2560.0,1440.0,3686400.0,512.0,0.0,intel,lenovo,68.06611570247934
asus,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,nvidia geforce 920,linux,2.1,27652.32,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,asus,69.58407079646018
lenovo,notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.7,63190.08,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.32,87912.0,2.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
dell,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,3.21,147832.2864,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,dell,68.87931034482759
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,2.9,128884.32,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
lenovo,notebook,14,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,16GB Flash Storage,intel hd graphics 400,chrome os,1.5,17316.0,1.6,other,1366.0,768.0,1049088.0,0.0,0.0,intel,lenovo,68.06611570247934
asus,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB HDD,intel hd graphics 620,windows 10,2.3,31435.2,2.5,i5,1920.0,1080.0,2073600.0,0.0,128.0,intel,asus,69.58407079646018
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.73,95850.72,2.6,i7,1920.0,1080.0,2073600.0,512.0,1024.0,nvidia,asus,69.58407079646018
dell,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,4.42,163723.5792,2.8,i7,1920.0,1080.0,2073600.0,512.0,1024.0,nvidia,dell,68.87931034482759
hp,notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1TB HDD,nvidia geforce 930mx,windows 10,2.63,48484.8,2.5,i5,1600.0,900.0,1440000.0,0.0,1024.0,nvidia,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,intel hd graphics 620,windows 10,2.18,38041.3872,2.5,i5,1366.0,768.0,1049088.0,128.0,0.0,intel,dell,68.87931034482759
hp,ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,intel hd graphics 520,windows 7,1.54,99633.6,2.5,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,256GB SSD,amd radeon r5 m420,windows 10,2.18,39373.92,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
hp,2 in 1 convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,intel hd graphics 500,chrome os,1.4,32767.2,1.1,other,1366.0,768.0,1049088.0,0.0,0.0,intel,hp,69.42537313432835
asus,ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,512GB SSD,nvidia geforce 940m,windows 10,1.45,54665.28,2.3,i5,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,asus,69.58407079646018
hp,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.28,121318.56,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,intel hd graphics 520,windows 10,1.54,78215.04,2.5,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,intel hd graphics 400,no os,1.86,15930.72,1.6,other,1366.0,768.0,1049088.0,128.0,0.0,intel,hp,69.42537313432835
asus,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.1,101178.72,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,asus,69.58407079646018
dell,notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,amd radeon r7 m445,linux,2.83,46087.2,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,amd,dell,68.87931034482759
lenovo,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia geforce gt 940mx,windows 10,1.96,101391.84,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
asus,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,nvidia geforce gtx 930mx,windows 10,2.3,41931.36,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,asus,69.58407079646018
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,intel hd graphics 620,windows 10,1.9,50349.6,2.5,i5,1920.0,1080.0,2073600.0,128.0,0.0,intel,dell,68.87931034482759
asus,notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,intel hd graphics 505,windows 10,2.0,23922.72,1.1,other,1366.0,768.0,1049088.0,0.0,1024.0,intel,asus,69.58407079646018
hp,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.28,136343.52,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
dell,notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,1TB HDD,intel hd graphics 520,windows 10,1.62,34578.72,2.3,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,dell,68.87931034482759
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,1TB HDD,intel hd graphics 520,no os,2.2,24988.32,2.0,i3,1920.0,1080.0,2073600.0,0.0,1024.0,intel,lenovo,68.06611570247934
lenovo,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,intel hd graphics 620,windows 10,2.3,45323.1648,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,lenovo,68.06611570247934
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,amd radeon r7 m465,windows 10,1.84,71874.72,2.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,hp,69.42537313432835
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,nvidia geforce gtx 1050,no os,2.5,54185.76,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
dell,ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7660U 2.5GHz,16,512GB SSD,intel iris plus graphics 640,windows 10,1.29,119347.2,2.5,i7,3200.0,1800.0,5760000.0,512.0,0.0,intel,dell,68.87931034482759
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.07,48484.8,2.3,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
lenovo,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.37,103896.0,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
acer,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.56,48058.56,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,acer,68.36734693877551
dell,workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,nvidia quadro m620,windows 10,2.23,94731.84,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,dell,68.87931034482759
lenovo,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,2.38,56210.4,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,lenovo,68.06611570247934
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,amd radeon r5 m430,no os,2.2,25521.12,2.0,i3,1920.0,1080.0,2073600.0,0.0,1024.0,amd,lenovo,68.06611570247934
lenovo,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,180GB SSD,intel hd graphics 620,windows 10,1.44,39160.8,2.4,i3,1920.0,1080.0,2073600.0,180.0,0.0,intel,lenovo,68.06611570247934
samsung,ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,nvidia geforce 940mx,windows 10,1.23,98514.72,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,samsung,71.0952380952381
dell,ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.6,90043.2,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
asus,notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,intel hd graphics 505,linux,2.0,21258.1872,1.1,other,1366.0,768.0,1049088.0,0.0,1024.0,intel,asus,69.58407079646018
xiaomi,ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,nvidia geforce 940mx,windows 10,1.28,49816.8,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,xiaomi,65.85714285714286
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD +  1TB HDD,nvidia geforce 940mx,windows 10,2.18,48618.0,2.5,i5,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,dell,68.87931034482759
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,2.04,44701.92,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.28,90576.0,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,2 in 1 convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,2.3,36486.144,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
asus,notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,intel hd graphics 500,windows 10,1.65,18541.44,1.1,other,1366.0,768.0,1049088.0,0.0,0.0,intel,asus,69.58407079646018
lenovo,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,1TB HDD,nvidia geforce 940mx,windows 10,2.2,35644.32,2.5,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
dell,notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,intel hd graphics,windows 10,2.2,19660.32,1.6,other,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
hp,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.28,95850.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,amd radeon r5 m420x,linux,2.18,24279.696,2.0,i3,1366.0,768.0,1049088.0,0.0,1024.0,amd,dell,68.87931034482759
asus,gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.2,72988.272,2.5,i5,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,asus,69.58407079646018
acer,netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,intel hd graphics 400,chrome os,1.25,15824.16,1.6,other,1366.0,768.0,1049088.0,0.0,0.0,intel,acer,68.36734693877551
lenovo,notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4,500GB HDD,amd radeon r3,windows 10,2.8,20193.12,2.2,amd_a4,1600.0,900.0,1440000.0,0.0,500.0,amd,lenovo,68.06611570247934
hp,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,intel hd graphics 620,windows 10,1.95,67399.2,2.5,i5,1920.0,1080.0,2073600.0,128.0,0.0,intel,hp,69.42537313432835
hp,2 in 1 convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,256GB SSD,intel hd graphics 620,windows 10,1.42,74538.72,2.7,i7,3200.0,1800.0,5760000.0,256.0,0.0,intel,hp,69.42537313432835
samsung,ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.17,90522.72,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,samsung,71.0952380952381
lenovo,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.32,95850.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
msi,gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2TB HDD,nvidia geforce gtx 1060,windows 10,2.43,141138.72,2.6,i7,3840.0,2160.0,8294400.0,512.0,2048.0,nvidia,msi,72.27118644067797
dell,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,nvidia geforce gtx 1050ti,linux,2.62,49497.12,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,dell,68.87931034482759
hp,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,nvidia geforce 930mx,windows 10,2.04,47952.0,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,amd radeon r5 m420x,windows 10,2.18,32713.92,2.0,i3,1366.0,768.0,1049088.0,0.0,1024.0,amd,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,500GB HDD,intel hd graphics 620,windows 10,1.9,49816.8,2.6,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,dell,68.87931034482759
dell,2 in 1 convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,8,512GB SSD,intel hd graphics 615,windows 10,1.24,107257.968,1.3,i7,3200.0,1800.0,5760000.0,512.0,0.0,intel,dell,68.87931034482759
asus,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  256GB SSD,nvidia geforce gtx 980m,windows 10,3.58,68145.12,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,asus,69.58407079646018
dell,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16,256GB SSD,intel hd graphics 615,windows 10,1.22,87858.72,1.3,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
lenovo,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB Flash Storage,intel hd graphics 620,windows 10,1.13,109170.72,2.7,i7,1920.0,1080.0,2073600.0,0.0,0.0,intel,lenovo,68.06611570247934
